sale_id,sale_time,table_id,customer_id,item_id,quantity,unit_price,total_amount,bartender_id,waiter_id,tip_amount
SALE01803,2026-06-15 00:16:00,TBL002,CUS006,ITEM005,2,72,144,EMP001,EMP017,0.0
SALE01804,2026-06-15 00:11:00,TBL002,CUS049,ITEM004,1,137,137,EMP001,EMP012,12.24
SALE01805,2026-06-14 22:08:00,TBL003,CUS054,ITEM034,2,75,150,EMP001,EMP020,0.0
SALE01806,2026-06-14 21:54:00,TBL003,CUS054,ITEM020,3,73,219,EMP005,EMP011,32.33
SALE01807,2026-06-14 21:29:00,TBL003,CUS054,ITEM019,1,141,141,EMP004,EMP018,0.0
SALE01808,2026-06-14 21:17:00,TBL003,CUS054,ITEM002,1,103,103,EMP005,EMP012,12.96
SALE01809,2026-06-14 23:31:00,TBL003,CUS010,ITEM008,2,157,314,EMP003,EMP014,0.0
SALE01810,2026-06-14 22:29:00,TBL003,CUS047,ITEM059,1,52,52,EMP001,EMP015,5.51
SALE01811,2026-06-14 23:05:00,TBL003,CUS019,ITEM003,1,162,162,EMP003,EMP015,19.52
SALE01812,2026-06-14 23:05:00,TBL003,CUS023,ITEM015,1,101,101,EMP004,EMP020,0.0
SALE01813,2026-06-14 23:51:00,TBL003,CUS013,ITEM048,1,62,62,EMP004,EMP007,0.0
SALE01814,2026-06-14 22:49:00,TBL003,CUS036,ITEM025,2,94,188,EMP002,EMP018,23.37
SALE01815,2026-06-14 22:09:00,TBL004,CUS394,ITEM037,2,62,124,EMP001,EMP013,6.24
SALE01816,2026-06-14 22:12:00,TBL004,CUS394,ITEM011,1,122,122,EMP001,EMP013,6.98
SALE01817,2026-06-14 21:49:00,TBL004,CUS394,ITEM019,1,141,141,EMP003,EMP017,16.91
SALE01818,2026-06-14 21:43:00,TBL004,CUS394,ITEM051,2,115,230,EMP006,EMP014,0.0
SALE01819,2026-06-14 22:31:00,TBL004,CUS191,ITEM009,3,125,375,EMP005,EMP013,42.63
SALE01820,2026-06-14 23:09:00,TBL004,CUS191,ITEM013,1,81,81,EMP006,EMP012,0.0
SALE01821,2026-06-14 23:04:00,TBL004,CUS191,ITEM050,3,80,240,EMP006,EMP020,25.39
SALE01822,2026-06-14 23:19:00,TBL004,CUS191,ITEM025,2,94,188,EMP006,EMP013,0.0
SALE01823,2026-06-14 23:10:00,TBL004,CUS191,ITEM005,1,72,72,EMP006,EMP013,0.0
SALE01824,2026-06-14 22:31:00,TBL004,CUS191,ITEM003,1,162,162,EMP002,EMP017,0.0
SALE01825,2026-06-14 21:41:00,TBL005,CUS471,ITEM051,3,115,345,EMP006,EMP014,0.0
SALE01826,2026-06-14 21:17:00,TBL005,CUS471,ITEM031,2,51,102,EMP001,EMP014,0.0
SALE01827,2026-06-14 21:50:00,TBL005,CUS471,ITEM021,1,98,98,EMP004,EMP008,5.16
SALE01828,2026-06-14 21:53:00,TBL005,CUS471,ITEM016,2,126,252,EMP004,EMP012,20.34
SALE01829,2026-06-15 00:33:00,TBL005,CUS395,ITEM016,2,126,252,EMP002,EMP008,32.31
SALE01830,2026-06-15 00:27:00,TBL005,CUS395,ITEM058,2,50,100,EMP003,EMP016,0.0
SALE01831,2026-06-15 00:18:00,TBL005,CUS395,ITEM037,3,62,186,EMP001,EMP011,9.79
SALE01832,2026-06-15 00:07:00,TBL005,CUS395,ITEM049,2,69,138,EMP006,EMP019,7.78
SALE01833,2026-06-14 22:02:00,TBL006,CUS019,ITEM018,2,147,294,EMP005,EMP013,20.01
SALE01834,2026-06-14 23:15:00,TBL006,CUS019,ITEM015,3,101,303,EMP002,EMP010,43.18
SALE01835,2026-06-14 22:07:00,TBL006,CUS019,ITEM006,2,97,194,EMP005,EMP020,16.64
SALE01836,2026-06-14 23:14:00,TBL006,CUS019,ITEM051,2,115,230,EMP005,EMP020,12.96
SALE01837,2026-06-15 00:01:00,TBL006,CUS020,ITEM007,3,139,417,EMP002,EMP008,45.13
SALE01838,2026-06-15 00:01:00,TBL006,,ITEM005,2,72,144,EMP005,EMP013,8.7
SALE01839,2026-06-14 23:12:00,TBL006,CUS040,ITEM049,1,69,69,EMP001,EMP016,0.0
SALE01840,2026-06-15 00:37:00,TBL006,CUS041,ITEM032,2,79,158,EMP004,EMP020,18.05
SALE01841,2026-06-15 00:24:00,TBL006,CUS046,ITEM010,2,165,330,EMP002,EMP010,0.0
SALE01842,2026-06-14 23:25:00,TBL006,CUS003,ITEM017,1,78,78,EMP001,EMP013,5.34
SALE01843,2026-06-15 00:22:00,TBL006,CUS001,ITEM038,2,73,146,EMP006,EMP012,0.0
SALE01844,2026-06-14 23:12:00,TBL006,CUS001,ITEM009,1,125,125,EMP001,EMP011,0.0
SALE01845,2026-06-14 23:16:00,TBL007,CUS106,ITEM003,1,162,162,EMP003,EMP018,10.4
SALE01846,2026-06-14 22:26:00,TBL007,CUS106,ITEM027,2,294,588,EMP006,EMP015,37.38
SALE01847,2026-06-14 22:29:00,TBL007,CUS106,ITEM003,1,162,162,EMP005,EMP009,10.95
SALE01848,2026-06-14 23:42:00,TBL007,CUS106,ITEM009,3,125,375,EMP006,EMP016,0.0
SALE01849,2026-06-14 22:22:00,TBL008,CUS021,ITEM024,1,165,165,EMP002,EMP009,18.11
SALE01850,2026-06-14 22:23:00,TBL008,CUS049,ITEM031,3,51,153,EMP002,EMP011,13.77
SALE01851,2026-06-14 22:15:00,TBL008,CUS012,ITEM056,2,18,36,EMP002,EMP011,3.35
SALE01852,2026-06-14 22:37:00,TBL008,CUS040,ITEM004,3,137,411,EMP002,EMP013,0.0
SALE01853,2026-06-14 22:51:00,TBL008,CUS030,ITEM057,1,22,22,EMP005,EMP017,1.49
SALE01854,2026-06-14 23:11:00,TBL008,CUS004,ITEM027,1,294,294,EMP004,EMP013,24.48
SALE01855,2026-06-14 23:15:00,TBL008,CUS026,ITEM025,1,94,94,EMP006,EMP015,13.31
SALE01856,2026-06-14 23:17:00,TBL008,CUS023,ITEM018,2,147,294,EMP002,EMP010,31.8
SALE01857,2026-06-14 23:20:00,TBL008,CUS013,ITEM034,2,75,150,EMP004,EMP018,11.0
SALE01858,2026-06-14 23:43:00,TBL008,CUS009,ITEM031,1,51,51,EMP005,EMP012,0.0
SALE01859,2026-06-14 22:49:00,TBL008,CUS041,ITEM025,2,94,188,EMP003,EMP008,10.94
SALE01860,2026-06-14 22:55:00,TBL008,CUS017,ITEM058,3,50,150,EMP006,EMP017,10.87
SALE01861,2026-06-14 23:21:00,TBL008,CUS001,ITEM059,2,52,104,EMP005,EMP018,12.16
SALE01862,2026-06-14 22:48:00,TBL008,CUS039,ITEM007,2,139,278,EMP003,EMP016,31.66
SALE01863,2026-06-14 23:06:00,TBL008,CUS005,ITEM048,3,62,186,EMP003,EMP020,26.9
SALE01864,2026-06-14 23:59:00,TBL008,CUS013,ITEM038,3,73,219,EMP001,EMP007,21.84
SALE01865,2026-06-14 23:21:00,TBL008,CUS030,ITEM025,1,94,94,EMP001,EMP008,10.47
SALE01866,2026-06-14 23:49:00,TBL008,CUS007,ITEM002,3,103,309,EMP006,EMP011,19.09
SALE01867,2026-06-14 23:38:00,TBL008,CUS009,ITEM027,1,294,294,EMP004,EMP013,33.59
SALE01868,2026-06-14 22:07:00,TBL009,CUS064,ITEM057,1,22,22,EMP003,EMP019,3.12
SALE01869,2026-06-14 22:44:00,TBL009,CUS064,ITEM007,2,139,278,EMP005,EMP017,0.0
SALE01870,2026-06-14 21:40:00,TBL009,CUS064,ITEM027,3,294,882,EMP006,EMP008,80.58
SALE01871,2026-06-14 22:22:00,TBL009,CUS064,ITEM019,3,141,423,EMP004,EMP017,50.0
SALE01872,2026-06-14 23:32:00,TBL009,CUS013,ITEM051,1,115,115,EMP002,EMP010,16.93
SALE01873,2026-06-14 23:51:00,TBL009,CUS018,ITEM059,2,52,104,EMP002,EMP017,13.46
SALE01874,2026-06-14 23:38:00,TBL009,CUS027,ITEM050,3,80,240,EMP001,EMP018,13.71
SALE01875,2026-06-14 23:38:00,TBL009,CUS018,ITEM014,1,113,113,EMP005,EMP008,5.77
SALE01876,2026-06-14 23:54:00,TBL009,CUS041,ITEM051,3,115,345,EMP001,EMP007,0.0
SALE01877,2026-06-14 23:47:00,TBL009,CUS034,ITEM011,1,122,122,EMP004,EMP020,7.55
SALE01878,2026-06-14 23:37:00,TBL009,CUS012,ITEM005,3,72,216,EMP003,EMP009,29.07
SALE01879,2026-06-14 23:25:00,TBL010,CUS127,ITEM010,1,165,165,EMP001,EMP013,16.14
SALE01880,2026-06-14 23:45:00,TBL010,CUS127,ITEM007,2,139,278,EMP001,EMP010,0.0
SALE01881,2026-06-14 22:42:00,TBL010,CUS127,ITEM006,2,97,194,EMP006,EMP008,0.0
SALE01882,2026-06-14 23:39:00,TBL010,CUS127,ITEM009,3,125,375,EMP001,EMP009,36.15
SALE01883,2026-06-14 23:15:00,TBL010,CUS127,ITEM058,1,50,50,EMP002,EMP020,6.76
SALE01884,2026-06-14 23:55:00,TBL010,CUS127,ITEM005,3,72,216,EMP004,EMP020,21.4
SALE01885,2026-06-14 23:17:00,TBL011,CUS032,ITEM013,3,81,243,EMP001,EMP007,0.0
SALE01886,2026-06-14 23:09:00,TBL011,CUS032,ITEM040,2,426,852,EMP002,EMP010,52.74
SALE01887,2026-06-14 21:40:00,TBL011,CUS032,ITEM004,1,137,137,EMP003,EMP010,12.48
SALE01888,2026-06-14 23:17:00,TBL011,CUS032,ITEM043,2,1237,2474,EMP003,EMP020,165.07
SALE01889,2026-06-14 23:09:00,TBL011,CUS032,ITEM049,3,69,207,EMP001,EMP007,17.87
SALE01890,2026-06-14 23:08:00,TBL011,CUS032,ITEM052,2,721,1442,EMP005,EMP015,0.0
SALE01891,2026-06-14 23:07:00,TBL011,CUS032,ITEM025,3,94,282,EMP001,EMP007,30.76
SALE01892,2026-06-14 23:11:00,TBL011,CUS032,ITEM047,2,140,280,EMP006,EMP013,24.19
SALE01893,2026-06-14 21:53:00,TBL011,CUS032,ITEM057,1,22,22,EMP004,EMP017,0.0
SALE01894,2026-06-14 23:11:00,TBL011,CUS032,ITEM025,2,94,188,EMP004,EMP012,16.6
SALE01895,2026-06-14 23:08:00,TBL011,CUS032,ITEM029,1,1509,1509,EMP001,EMP020,224.36
SALE01896,2026-06-14 23:16:00,TBL011,CUS032,ITEM042,1,737,737,EMP004,EMP019,0.0
SALE01897,2026-06-14 22:22:00,TBL011,CUS032,ITEM001,3,149,447,EMP004,EMP015,52.4
SALE01898,2026-06-14 21:45:00,TBL011,CUS032,ITEM013,3,81,243,EMP003,EMP020,0.0
SALE01899,2026-06-14 23:45:00,TBL012,CUS399,ITEM056,1,18,18,EMP005,EMP016,0.96
SALE01900,2026-06-14 23:23:00,TBL012,CUS399,ITEM003,3,162,486,EMP004,EMP016,0.0
SALE01901,2026-06-14 23:18:00,TBL012,CUS399,ITEM057,1,22,22,EMP003,EMP017,2.98
SALE01902,2026-06-15 00:08:00,TBL012,CUS399,ITEM013,2,81,162,EMP002,EMP009,0.0
SALE01903,2026-06-15 00:06:00,TBL012,CUS399,ITEM009,1,125,125,EMP003,EMP008,17.95
SALE01904,2026-06-15 00:13:00,TBL012,CUS399,ITEM032,3,79,237,EMP005,EMP010,33.81
SALE01905,2026-06-14 23:36:00,TBL012,CUS399,ITEM030,1,2572,2572,EMP006,EMP012,148.46
SALE01906,2026-06-15 00:25:00,TBL012,CUS399,ITEM049,1,69,69,EMP001,EMP017,6.69
SALE01907,2026-06-14 23:12:00,TBL012,CUS399,ITEM012,1,95,95,EMP001,EMP013,8.02
SALE01908,2026-06-14 22:21:00,TBL012,CUS399,ITEM036,3,47,141,EMP006,EMP010,15.3
SALE01909,2026-06-15 00:08:00,TBL012,CUS399,ITEM039,1,744,744,EMP003,EMP010,0.0
SALE01910,2026-06-14 23:42:00,TBL012,CUS399,ITEM037,1,62,62,EMP005,EMP012,0.0
SALE01911,2026-06-14 23:39:00,TBL012,CUS399,ITEM051,2,115,230,EMP006,EMP019,28.97
SALE01912,2026-06-14 23:53:00,TBL012,CUS399,ITEM058,3,50,150,EMP005,EMP013,8.23
SALE01913,2026-06-15 00:09:00,TBL012,CUS399,ITEM058,1,50,50,EMP004,EMP007,6.14
SALE01914,2026-06-14 23:34:00,TBL013,CUS084,ITEM030,1,2572,2572,EMP003,EMP014,0.0
SALE01915,2026-06-15 00:58:00,TBL013,CUS084,ITEM042,2,737,1474,EMP002,EMP013,0.0
SALE01916,2026-06-14 23:28:00,TBL013,CUS084,ITEM046,1,199,199,EMP006,EMP007,13.82
SALE01917,2026-06-15 00:26:00,TBL013,CUS084,ITEM040,1,426,426,EMP003,EMP011,54.27
SALE01918,2026-06-15 00:52:00,TBL013,CUS084,ITEM059,1,52,52,EMP001,EMP015,3.56
SALE01919,2026-06-14 23:38:00,TBL013,CUS084,ITEM058,2,50,100,EMP005,EMP007,0.0
SALE01920,2026-06-15 00:32:00,TBL013,CUS084,ITEM030,1,2572,2572,EMP003,EMP012,353.16
SALE01921,2026-06-14 23:58:00,TBL013,CUS084,ITEM021,3,98,294,EMP003,EMP020,0.0
SALE01922,2026-06-15 01:09:00,TBL013,CUS084,ITEM025,1,94,94,EMP004,EMP007,6.25
SALE01923,2026-06-14 23:18:00,TBL013,CUS084,ITEM016,1,126,126,EMP005,EMP019,13.86
SALE01924,2026-06-15 00:07:00,TBL013,CUS084,ITEM060,1,48,48,EMP006,EMP015,0.0
SALE01925,2026-06-15 00:25:00,TBL013,CUS084,ITEM059,1,52,52,EMP002,EMP018,3.07
SALE01926,2026-06-15 01:18:00,TBL013,CUS084,ITEM032,2,79,158,EMP002,EMP020,12.67
SALE01927,2026-06-15 00:16:00,TBL013,CUS084,ITEM035,1,70,70,EMP006,EMP010,9.8
SALE01928,2026-06-14 22:46:00,TBL013,CUS084,ITEM014,2,113,226,EMP004,EMP010,0.0
SALE01929,2026-06-14 23:16:00,TBL013,CUS084,ITEM049,1,69,69,EMP002,EMP016,3.76
SALE01930,2026-06-14 23:02:00,TBL014,CUS017,ITEM039,1,744,744,EMP002,EMP018,62.61
SALE01931,2026-06-15 00:31:00,TBL014,CUS017,ITEM039,1,744,744,EMP006,EMP011,0.0
SALE01932,2026-06-15 00:04:00,TBL014,CUS017,ITEM053,1,1105,1105,EMP001,EMP018,165.47
SALE01933,2026-06-15 00:41:00,TBL014,CUS017,ITEM010,1,165,165,EMP003,EMP018,0.0
SALE01934,2026-06-14 23:49:00,TBL014,CUS017,ITEM048,1,62,62,EMP006,EMP017,8.78
SALE01935,2026-06-14 23:37:00,TBL014,CUS017,ITEM005,2,72,144,EMP004,EMP018,10.73
SALE01936,2026-06-14 23:11:00,TBL014,CUS017,ITEM023,1,244,244,EMP001,EMP017,24.37
SALE01937,2026-06-14 23:03:00,TBL014,CUS017,ITEM049,2,69,138,EMP005,EMP009,18.23
SALE01938,2026-06-14 23:40:00,TBL015,CUS191,ITEM060,2,48,96,EMP004,EMP017,8.02
SALE01939,2026-06-14 23:22:00,TBL015,CUS191,ITEM040,2,426,852,EMP005,EMP009,54.36
SALE01940,2026-06-14 23:32:00,TBL015,CUS191,ITEM034,3,75,225,EMP003,EMP013,22.45
SALE01941,2026-06-14 23:02:00,TBL015,CUS191,ITEM039,1,744,744,EMP001,EMP018,98.97
SALE01942,2026-06-14 22:23:00,TBL015,CUS191,ITEM016,3,126,378,EMP002,EMP018,0.0
SALE01943,2026-06-14 23:42:00,TBL015,CUS191,ITEM017,2,78,156,EMP006,EMP015,0.0
SALE01944,2026-06-14 22:51:00,TBL015,CUS191,ITEM014,1,113,113,EMP001,EMP014,0.0
SALE01945,2026-06-14 23:59:00,TBL015,CUS191,ITEM005,2,72,144,EMP002,EMP007,18.42
SALE01946,2026-06-14 22:26:00,TBL015,CUS191,ITEM002,2,103,206,EMP006,EMP013,14.09
SALE01947,2026-06-14 23:19:00,TBL015,CUS191,ITEM051,1,115,115,EMP001,EMP019,7.86
SALE01948,2026-06-14 23:53:00,TBL015,CUS191,ITEM059,1,52,52,EMP003,EMP017,7.44
SALE01949,2026-06-14 23:00:00,TBL016,CUS480,ITEM037,2,62,124,EMP001,EMP011,7.91
SALE01950,2026-06-15 00:17:00,TBL016,CUS480,ITEM043,1,1237,1237,EMP003,EMP013,103.14
SALE01951,2026-06-15 00:24:00,TBL016,CUS480,ITEM052,2,721,1442,EMP004,EMP018,158.23
SALE01952,2026-06-14 23:56:00,TBL016,CUS480,ITEM021,3,98,294,EMP005,EMP019,34.83
SALE01953,2026-06-14 23:14:00,TBL016,CUS480,ITEM009,1,125,125,EMP003,EMP013,0.0
SALE01954,2026-06-15 00:40:00,TBL016,CUS480,ITEM058,1,50,50,EMP002,EMP011,0.0
SALE01955,2026-06-15 01:29:00,TBL016,CUS480,ITEM055,3,22,66,EMP006,EMP018,0.0
SALE01956,2026-06-15 00:28:00,TBL016,CUS480,ITEM023,2,244,488,EMP002,EMP012,49.76
SALE01957,2026-06-14 23:29:00,TBL016,CUS480,ITEM004,2,137,274,EMP006,EMP016,16.26
SALE01958,2026-06-15 00:22:00,TBL016,CUS480,ITEM044,1,809,809,EMP006,EMP009,0.0
SALE01959,2026-06-14 23:25:00,TBL017,CUS023,ITEM018,2,147,294,EMP004,EMP013,0.0
SALE01960,2026-06-14 23:14:00,TBL017,CUS023,ITEM026,1,331,331,EMP006,EMP009,0.0
SALE01961,2026-06-14 23:07:00,TBL017,CUS023,ITEM052,2,721,1442,EMP001,EMP009,0.0
SALE01962,2026-06-14 23:27:00,TBL017,CUS023,ITEM002,1,103,103,EMP003,EMP015,0.0
SALE01963,2026-06-14 23:28:00,TBL017,CUS023,ITEM049,1,69,69,EMP006,EMP016,9.98
SALE01964,2026-06-14 23:13:00,TBL017,CUS023,ITEM048,3,62,186,EMP004,EMP007,0.0
SALE01965,2026-06-14 23:06:00,TBL017,CUS023,ITEM017,3,78,234,EMP005,EMP009,34.76
SALE01966,2026-06-14 21:52:00,TBL017,CUS023,ITEM004,1,137,137,EMP003,EMP016,18.73
SALE01967,2026-06-14 23:41:00,TBL017,CUS023,ITEM060,1,48,48,EMP001,EMP008,3.99
SALE01968,2026-06-14 23:30:00,TBL017,CUS023,ITEM031,2,51,102,EMP006,EMP018,0.0
SALE01969,2026-06-14 23:33:00,TBL017,CUS023,ITEM035,1,70,70,EMP006,EMP015,8.8
SALE01970,2026-06-14 23:44:00,TBL018,CUS021,ITEM041,1,1127,1127,EMP004,EMP013,0.0
SALE01971,2026-06-15 00:23:00,TBL018,CUS019,ITEM040,1,426,426,EMP001,EMP011,30.55
SALE01972,2026-06-14 23:05:00,TBL018,CUS033,ITEM023,3,244,732,EMP005,EMP017,104.1
SALE01973,2026-06-15 00:02:00,TBL018,CUS038,ITEM025,2,94,188,EMP004,EMP015,11.11
SALE01974,2026-06-15 00:17:00,TBL018,CUS030,ITEM044,1,809,809,EMP005,EMP018,97.35
SALE01975,2026-06-15 00:06:00,TBL018,CUS033,ITEM028,1,343,343,EMP004,EMP013,0.0
SALE01976,2026-06-15 00:00:00,TBL018,CUS033,ITEM008,1,157,157,EMP004,EMP014,19.4
SALE01977,2026-06-15 00:00:00,TBL018,CUS034,ITEM013,1,81,81,EMP001,EMP018,4.28
SALE01978,2026-06-15 00:09:00,TBL018,CUS045,ITEM013,2,81,162,EMP001,EMP016,13.4
SALE01979,2026-06-14 23:48:00,TBL018,CUS010,ITEM042,1,737,737,EMP005,EMP017,92.94
SALE01980,2026-06-14 23:09:00,TBL018,CUS021,ITEM025,2,94,188,EMP004,EMP019,0.0
SALE01981,2026-06-15 00:44:00,TBL018,CUS013,ITEM005,3,72,216,EMP003,EMP013,21.27
SALE01982,2026-06-15 00:05:00,TBL018,CUS011,ITEM054,1,1347,1347,EMP003,EMP010,178.58
SALE01983,2026-06-15 00:43:00,TBL018,CUS023,ITEM025,2,94,188,EMP006,EMP010,10.71
SALE01984,2026-06-15 00:51:00,TBL018,CUS027,ITEM046,1,199,199,EMP005,EMP012,0.0
SALE01985,2026-06-14 22:46:00,TBL018,CUS008,ITEM040,2,426,852,EMP005,EMP016,0.0
SALE01986,2026-06-14 23:27:00,TBL018,CUS047,ITEM015,3,101,303,EMP004,EMP019,28.96
SALE01987,2026-06-15 00:53:00,TBL018,CUS030,ITEM008,1,157,157,EMP003,EMP009,18.73
SALE01988,2026-06-15 00:39:00,TBL018,CUS009,ITEM059,2,52,104,EMP005,EMP007,14.64
SALE01989,2026-06-14 23:37:00,TBL018,CUS003,ITEM039,1,744,744,EMP006,EMP011,103.3
SALE01990,2026-06-15 01:14:00,TBL018,CUS039,ITEM060,1,48,48,EMP006,EMP014,4.15
SALE01991,2026-06-14 23:36:00,TBL019,CUS320,ITEM024,1,165,165,EMP002,EMP017,20.01
SALE01992,2026-06-14 23:08:00,TBL019,CUS320,ITEM030,1,2572,2572,EMP002,EMP020,148.13
SALE01993,2026-06-14 23:46:00,TBL019,CUS320,ITEM040,1,426,426,EMP006,EMP011,31.66
SALE01994,2026-06-15 00:00:00,TBL019,CUS320,ITEM030,2,2572,5144,EMP001,EMP008,0.0
SALE01995,2026-06-14 23:17:00,TBL020,CUS444,ITEM059,2,52,104,EMP002,EMP010,10.48
SALE01996,2026-06-14 23:01:00,TBL020,CUS444,ITEM023,2,244,488,EMP002,EMP008,44.06
SALE01997,2026-06-14 23:16:00,TBL020,CUS444,ITEM053,2,1105,2210,EMP004,EMP017,173.18
SALE01998,2026-06-14 21:56:00,TBL020,CUS444,ITEM052,1,721,721,EMP004,EMP018,83.45
SALE01999,2026-06-14 23:12:00,TBL020,CUS444,ITEM010,3,165,495,EMP005,EMP012,68.75
SALE02000,2026-06-14 22:22:00,TBL020,CUS444,ITEM047,2,140,280,EMP001,EMP007,0.0
SALE02001,2026-06-14 21:47:00,TBL020,CUS444,ITEM048,3,62,186,EMP005,EMP013,0.0
SALE02002,2026-06-14 22:25:00,TBL020,CUS444,ITEM052,2,721,1442,EMP001,EMP016,182.51
SALE02003,2026-06-14 22:36:00,TBL020,CUS444,ITEM053,2,1105,2210,EMP006,EMP010,0.0
SALE02004,2026-06-14 22:12:00,TBL020,CUS444,ITEM021,2,98,196,EMP004,EMP016,0.0
SALE02005,2026-06-14 23:01:00,TBL020,CUS444,ITEM013,1,81,81,EMP001,EMP018,4.47
SALE02006,2026-06-14 23:14:00,TBL020,CUS444,ITEM038,1,73,73,EMP005,EMP008,0.0
SALE02007,2026-06-14 23:19:00,TBL020,CUS444,ITEM018,1,147,147,EMP002,EMP016,0.0
SALE02008,2026-06-14 23:31:00,TBL020,CUS287,ITEM041,2,1127,2254,EMP004,EMP013,319.21
SALE02009,2026-06-15 01:52:00,TBL020,CUS287,ITEM054,1,1347,1347,EMP006,EMP013,114.33
SALE02010,2026-06-14 23:58:00,TBL020,CUS287,ITEM049,3,69,207,EMP006,EMP011,0.0
SALE02011,2026-06-14 23:56:00,TBL020,CUS287,ITEM056,2,18,36,EMP001,EMP020,0.0
SALE02012,2026-06-15 00:02:00,TBL020,CUS287,ITEM042,1,737,737,EMP001,EMP020,73.49
SALE02013,2026-06-14 23:24:00,TBL020,CUS287,ITEM029,1,1509,1509,EMP005,EMP016,0.0
SALE02014,2026-06-15 00:01:00,TBL020,CUS287,ITEM056,1,18,18,EMP004,EMP020,0.0
SALE02015,2026-06-14 23:30:00,TBL020,CUS287,ITEM035,1,70,70,EMP004,EMP015,8.15
SALE02016,2026-06-15 00:58:00,TBL020,CUS287,ITEM057,3,22,66,EMP004,EMP009,4.51
SALE02017,2026-06-14 21:36:00,TBL021,CUS041,ITEM013,2,81,162,EMP004,EMP020,11.13
SALE02018,2026-06-14 23:38:00,TBL021,CUS020,ITEM058,3,50,150,EMP001,EMP014,16.26
SALE02019,2026-06-14 23:39:00,TBL021,CUS038,ITEM007,1,139,139,EMP004,EMP014,12.98
SALE02020,2026-06-14 23:12:00,TBL021,CUS034,ITEM025,2,94,188,EMP005,EMP012,0.0
SALE02021,2026-06-14 23:28:00,TBL021,CUS037,ITEM029,1,1509,1509,EMP001,EMP019,148.31
SALE02022,2026-06-14 23:22:00,TBL021,CUS034,ITEM005,1,72,72,EMP004,EMP012,0.0
SALE02023,2026-06-14 23:08:00,TBL021,CUS165,ITEM010,2,165,330,EMP006,EMP015,37.14
SALE02024,2026-06-14 23:02:00,TBL021,CUS165,ITEM011,3,122,366,EMP004,EMP017,30.91
SALE02025,2026-06-14 23:52:00,TBL021,CUS165,ITEM011,1,122,122,EMP005,EMP010,0.0
SALE02026,2026-06-14 23:05:00,TBL021,CUS165,ITEM002,2,103,206,EMP001,EMP019,0.0
SALE02027,2026-06-15 00:40:00,TBL021,CUS165,ITEM002,1,103,103,EMP002,EMP013,0.0
SALE02028,2026-06-14 23:57:00,TBL021,CUS165,ITEM017,3,78,234,EMP003,EMP010,30.25
SALE02029,2026-06-15 00:03:00,TBL021,CUS165,ITEM002,3,103,309,EMP006,EMP008,0.0
SALE02030,2026-06-15 00:16:00,TBL021,CUS165,ITEM020,2,73,146,EMP003,EMP013,0.0
SALE02031,2026-06-15 00:09:00,TBL021,CUS165,ITEM017,1,78,78,EMP004,EMP019,8.94
SALE02032,2026-06-15 00:32:00,TBL021,CUS165,ITEM024,1,165,165,EMP001,EMP011,15.33
SALE02033,2026-06-14 23:45:00,TBL021,CUS165,ITEM035,3,70,210,EMP005,EMP010,0.0
SALE02034,2026-06-15 00:49:00,TBL021,CUS165,ITEM033,1,54,54,EMP002,EMP017,0.0
SALE02035,2026-06-15 00:49:00,TBL021,CUS165,ITEM036,2,47,94,EMP004,EMP020,8.78
SALE02036,2026-06-14 23:00:00,TBL022,CUS271,ITEM034,2,75,150,EMP006,EMP019,12.97
SALE02037,2026-06-14 22:22:00,TBL022,CUS271,ITEM060,3,48,144,EMP002,EMP009,0.0
SALE02038,2026-06-14 23:08:00,TBL022,CUS271,ITEM050,3,80,240,EMP003,EMP010,0.0
SALE02039,2026-06-14 21:49:00,TBL022,CUS271,ITEM039,1,744,744,EMP003,EMP007,0.0
SALE02040,2026-06-14 23:01:00,TBL022,CUS271,ITEM021,1,98,98,EMP005,EMP009,8.83
SALE02041,2026-06-14 23:08:00,TBL022,CUS271,ITEM053,1,1105,1105,EMP002,EMP019,76.92
SALE02042,2026-06-14 22:47:00,TBL022,CUS271,ITEM044,1,809,809,EMP002,EMP020,0.0
SALE02043,2026-06-14 23:00:00,TBL022,CUS271,ITEM041,1,1127,1127,EMP001,EMP013,119.36
SALE02044,2026-06-14 23:13:00,TBL022,CUS271,ITEM023,1,244,244,EMP006,EMP017,36.42
SALE02045,2026-06-14 23:10:00,TBL022,CUS271,ITEM039,1,744,744,EMP002,EMP008,71.72
SALE02046,2026-06-14 22:27:00,TBL022,CUS271,ITEM049,2,69,138,EMP002,EMP008,0.0
SALE02047,2026-06-14 23:11:00,TBL022,CUS271,ITEM007,1,139,139,EMP005,EMP007,19.03
SALE02048,2026-06-14 22:04:00,TBL022,CUS271,ITEM012,2,95,190,EMP005,EMP013,0.0
SALE02049,2026-06-14 23:22:00,TBL023,CUS394,ITEM058,2,50,100,EMP003,EMP019,0.0
SALE02050,2026-06-14 23:11:00,TBL023,CUS394,ITEM045,2,605,1210,EMP005,EMP020,115.63
SALE02051,2026-06-14 23:08:00,TBL023,CUS394,ITEM017,2,78,156,EMP001,EMP017,15.22
SALE02052,2026-06-14 23:35:00,TBL023,CUS394,ITEM047,3,140,420,EMP002,EMP019,58.08
SALE02053,2026-06-14 23:33:00,TBL023,CUS394,ITEM028,1,343,343,EMP001,EMP015,0.0
SALE02054,2026-06-14 23:39:00,TBL023,CUS394,ITEM026,1,331,331,EMP001,EMP013,19.32
